query_id	doc_id	relevance
hotpotqa_portable::q::5a7f97c05542995d8a8ddeb0	hotpotqa_portable::doc::fbf5e72c910d3532	1
hotpotqa_portable::q::5a7f97c05542995d8a8ddeb0	hotpotqa_portable::doc::bc0b5754a345a08c	1
hotpotqa_portable::q::5a84f8555542997175ce1f3a	hotpotqa_portable::doc::1605339e3e054320	1
hotpotqa_portable::q::5a84f8555542997175ce1f3a	hotpotqa_portable::doc::fcf2d2837728a1da	1
hotpotqa_portable::q::5ab9fe1255429939ce03dc40	hotpotqa_portable::doc::13225d596882e007	1
hotpotqa_portable::q::5ab9fe1255429939ce03dc40	hotpotqa_portable::doc::55915de6f96f0e16	1
hotpotqa_portable::q::5a77a8b45542995d83181253	hotpotqa_portable::doc::bdb7cd4f7a0016e0	1
hotpotqa_portable::q::5a77a8b45542995d83181253	hotpotqa_portable::doc::0c881ff0e048933b	1
hotpotqa_portable::q::5a7296815542991f9a20c515	hotpotqa_portable::doc::0b44c1f7ecdcdcb7	1
hotpotqa_portable::q::5a7296815542991f9a20c515	hotpotqa_portable::doc::06b71103ace92229	1
hotpotqa_portable::q::5ae1925a554299492dc91b48	hotpotqa_portable::doc::f036e7a6d8e5f738	1
hotpotqa_portable::q::5ae1925a554299492dc91b48	hotpotqa_portable::doc::2dd5cf65c1a24049	1
hotpotqa_portable::q::5a90997b5542995651fb51af	hotpotqa_portable::doc::27774e9ef238d098	1
hotpotqa_portable::q::5a90997b5542995651fb51af	hotpotqa_portable::doc::a78f70efd3f9375b	1
hotpotqa_portable::q::5ab42e55554299753aec5a53	hotpotqa_portable::doc::7f0216d8095b4def	1
hotpotqa_portable::q::5ab42e55554299753aec5a53	hotpotqa_portable::doc::00bf4e93d6e9c451	1
hotpotqa_portable::q::5a83972f5542996488c2e46d	hotpotqa_portable::doc::573773bb1cd9af0b	1
hotpotqa_portable::q::5a83972f5542996488c2e46d	hotpotqa_portable::doc::4befc0056149c04c	1
hotpotqa_portable::q::5a7b47765542992d025e67d8	hotpotqa_portable::doc::66011389a30e7272	1
hotpotqa_portable::q::5a7b47765542992d025e67d8	hotpotqa_portable::doc::f126865c8f4e338f	1
hotpotqa_portable::q::5ac0aa955542997d64295a49	hotpotqa_portable::doc::c1c33afe992fc9ce	1
hotpotqa_portable::q::5ac0aa955542997d64295a49	hotpotqa_portable::doc::781f255ef268be6e	1
hotpotqa_portable::q::5a8b3c0055429949d91db4f8	hotpotqa_portable::doc::86b0748d1f989ea4	1
hotpotqa_portable::q::5a8b3c0055429949d91db4f8	hotpotqa_portable::doc::5b4557c950e85cc0	1
hotpotqa_portable::q::5a8361f35542996488c2e431	hotpotqa_portable::doc::ba761e83fa1e2b99	1
hotpotqa_portable::q::5a8361f35542996488c2e431	hotpotqa_portable::doc::a6de8effe6f5a198	1
hotpotqa_portable::q::5ab54056554299488d4d9923	hotpotqa_portable::doc::7b6f068fdd8e2846	1
hotpotqa_portable::q::5ab54056554299488d4d9923	hotpotqa_portable::doc::88734f17b3442194	1
hotpotqa_portable::q::5a8a06455542992e4fca84db	hotpotqa_portable::doc::667fea546680a277	1
hotpotqa_portable::q::5a8a06455542992e4fca84db	hotpotqa_portable::doc::a472f14a2f894fd6	1
hotpotqa_portable::q::5ae0b9b155429924de1b7152	hotpotqa_portable::doc::3cc57d6cdf163674	1
hotpotqa_portable::q::5ae0b9b155429924de1b7152	hotpotqa_portable::doc::e66c841dffc78cbb	1
hotpotqa_portable::q::5ae1384355429920d5234329	hotpotqa_portable::doc::f9d9861b0ba80339	1
hotpotqa_portable::q::5ae1384355429920d5234329	hotpotqa_portable::doc::93baeabf89c7847b	1
hotpotqa_portable::q::5ab946d7554299743d22eaaf	hotpotqa_portable::doc::5e8c88e54d104e5c	1
hotpotqa_portable::q::5ab946d7554299743d22eaaf	hotpotqa_portable::doc::00388ab68f2592fb	1
hotpotqa_portable::q::5a8d427f5542994ba4e3dc41	hotpotqa_portable::doc::4dfb85cbbc05cf7b	1
hotpotqa_portable::q::5a8d427f5542994ba4e3dc41	hotpotqa_portable::doc::39b931dd41b07f92	1
hotpotqa_portable::q::5a7268235542992359bc3081	hotpotqa_portable::doc::bff3516625257ae7	1
hotpotqa_portable::q::5a7268235542992359bc3081	hotpotqa_portable::doc::02ba6e17239d110e	1
hotpotqa_portable::q::5ae26905554299492dc91c17	hotpotqa_portable::doc::c3194809b974eda9	1
hotpotqa_portable::q::5ae26905554299492dc91c17	hotpotqa_portable::doc::106d9120394286fe	1
hotpotqa_portable::q::5adcd1665542994d58a2f6e6	hotpotqa_portable::doc::31dfea65e19a6d37	1
hotpotqa_portable::q::5adcd1665542994d58a2f6e6	hotpotqa_portable::doc::abbdb48a79d94c83	1
hotpotqa_portable::q::5adfd0d655429942ec259b4e	hotpotqa_portable::doc::8242d3d6a615326d	1
hotpotqa_portable::q::5adfd0d655429942ec259b4e	hotpotqa_portable::doc::5b14c08b164ee657	1
hotpotqa_portable::q::5a8b24f255429950cd6afc56	hotpotqa_portable::doc::17c1fd85c6d1e79a	1
hotpotqa_portable::q::5a8b24f255429950cd6afc56	hotpotqa_portable::doc::f4f931ca4927920f	1
hotpotqa_portable::q::5a8008b95542992097ad2fcf	hotpotqa_portable::doc::2be04dbdac39d751	1
hotpotqa_portable::q::5a8008b95542992097ad2fcf	hotpotqa_portable::doc::367a6709270dc941	1
hotpotqa_portable::q::5ae274dd5542996483e649ad	hotpotqa_portable::doc::9ee9e72fe545438f	1
hotpotqa_portable::q::5ae274dd5542996483e649ad	hotpotqa_portable::doc::ef7f54261d18afea	1
hotpotqa_portable::q::5ac1089f554299012d1db688	hotpotqa_portable::doc::0cba5b4c308bb4a2	1
hotpotqa_portable::q::5ac1089f554299012d1db688	hotpotqa_portable::doc::f6873688de7a62ad	1
hotpotqa_portable::q::5a81ad9855429903bc27b9a3	hotpotqa_portable::doc::cf4ad7c636a93302	1
hotpotqa_portable::q::5a81ad9855429903bc27b9a3	hotpotqa_portable::doc::f264912f1c41bcf1	1
hotpotqa_portable::q::5a8ac5595542992d82986f77	hotpotqa_portable::doc::3ee3f6164df3364a	1
hotpotqa_portable::q::5a8ac5595542992d82986f77	hotpotqa_portable::doc::db3617ab525daa01	1
hotpotqa_portable::q::5a75447b55429974ef308cbf	hotpotqa_portable::doc::8c536f719b52b722	1
hotpotqa_portable::q::5a75447b55429974ef308cbf	hotpotqa_portable::doc::6ad69a7399f46724	1
hotpotqa_portable::q::5a87defa5542993e715abfec	hotpotqa_portable::doc::e8d4184f0c407925	1
hotpotqa_portable::q::5a87defa5542993e715abfec	hotpotqa_portable::doc::67dcc323fc783a82	1
hotpotqa_portable::q::5ae12a4b55429920d52342df	hotpotqa_portable::doc::24ed5b6ae396d65d	1
hotpotqa_portable::q::5ae12a4b55429920d52342df	hotpotqa_portable::doc::71f71637daed7f4d	1
hotpotqa_portable::q::5a7b68525542997c3ec97151	hotpotqa_portable::doc::a429128da911dd4e	1
hotpotqa_portable::q::5a7b68525542997c3ec97151	hotpotqa_portable::doc::aec659afd300b524	1
hotpotqa_portable::q::5ade18df5542990dbb2f7f53	hotpotqa_portable::doc::c3de58fa78f46d2c	1
hotpotqa_portable::q::5ade18df5542990dbb2f7f53	hotpotqa_portable::doc::a02aa9723522454b	1
hotpotqa_portable::q::5a8430335542996488c2e500	hotpotqa_portable::doc::583905642217c639	1
hotpotqa_portable::q::5a8430335542996488c2e500	hotpotqa_portable::doc::7a870bcfde0d56a0	1
hotpotqa_portable::q::5a875fee5542996e4f3087ab	hotpotqa_portable::doc::11ca66b2a1f10401	1
hotpotqa_portable::q::5a875fee5542996e4f3087ab	hotpotqa_portable::doc::889d911412cd0b8c	1
hotpotqa_portable::q::5ab3d5f355429969a97a81c5	hotpotqa_portable::doc::0a3bb49fa0bc2db6	1
hotpotqa_portable::q::5ab3d5f355429969a97a81c5	hotpotqa_portable::doc::0f39b6d3505ee7e5	1
hotpotqa_portable::q::5ae56fb85542993aec5ec1a9	hotpotqa_portable::doc::7e02e207bb1ca834	1
hotpotqa_portable::q::5ae56fb85542993aec5ec1a9	hotpotqa_portable::doc::c0914e42c737795a	1
hotpotqa_portable::q::5adea2435542992fa25da7e4	hotpotqa_portable::doc::29f6d7be7b6293ce	1
hotpotqa_portable::q::5adea2435542992fa25da7e4	hotpotqa_portable::doc::c86c4f324939f310	1
hotpotqa_portable::q::5a7b695f5542997c3ec97156	hotpotqa_portable::doc::fbefa1ba01cc2205	1
hotpotqa_portable::q::5a7b695f5542997c3ec97156	hotpotqa_portable::doc::a66d2e0859dd74bc	1
hotpotqa_portable::q::5ae164cf5542997b2ef7d1cd	hotpotqa_portable::doc::fcbc09f08f9f6054	1
hotpotqa_portable::q::5ae164cf5542997b2ef7d1cd	hotpotqa_portable::doc::25d81c62e17a000e	1
hotpotqa_portable::q::5ac2070755429964131be2bd	hotpotqa_portable::doc::a129ddbaafa17908	1
hotpotqa_portable::q::5ac2070755429964131be2bd	hotpotqa_portable::doc::067354b4c43b08d8	1
hotpotqa_portable::q::5ae1892f5542997b2ef7d1f3	hotpotqa_portable::doc::bbb7502344464077	1
hotpotqa_portable::q::5ae1892f5542997b2ef7d1f3	hotpotqa_portable::doc::20934b8db424d3fb	1
hotpotqa_portable::q::5ade636255429939a52fe896	hotpotqa_portable::doc::949fe87a8ed8a1aa	1
hotpotqa_portable::q::5ade636255429939a52fe896	hotpotqa_portable::doc::69d8f7348911b2d7	1
hotpotqa_portable::q::5a8b128455429971feec463b	hotpotqa_portable::doc::e600eddc02b04eb8	1
hotpotqa_portable::q::5a8b128455429971feec463b	hotpotqa_portable::doc::dcdf4bd51821a70b	1
hotpotqa_portable::q::5a8affca55429971feec45e3	hotpotqa_portable::doc::877b9c8928ed11c3	1
hotpotqa_portable::q::5a8affca55429971feec45e3	hotpotqa_portable::doc::fc2184e443efda12	1
hotpotqa_portable::q::5ae5a8435542992663a4f208	hotpotqa_portable::doc::60064cd82d0cea45	1
hotpotqa_portable::q::5ae5a8435542992663a4f208	hotpotqa_portable::doc::c8ed2f2bcbc555a3	1
hotpotqa_portable::q::5a8e82ff5542995a26add4e2	hotpotqa_portable::doc::4e0e791964a34770	1
hotpotqa_portable::q::5a8e82ff5542995a26add4e2	hotpotqa_portable::doc::ad438f6560eb4678	1
hotpotqa_portable::q::5ab874ba5542990e739ec904	hotpotqa_portable::doc::ab96c4c56450a2ba	1
hotpotqa_portable::q::5ab874ba5542990e739ec904	hotpotqa_portable::doc::d42351b66b8f828f	1
hotpotqa_portable::q::5ae2d8fb55429928c42394fa	hotpotqa_portable::doc::618ecd03e1f8ccc0	1
hotpotqa_portable::q::5ae2d8fb55429928c42394fa	hotpotqa_portable::doc::5d5c176596b844bb	1
hotpotqa_portable::q::5ab7ba7555429928e1fe38b5	hotpotqa_portable::doc::7e91d8f39705c620	1
hotpotqa_portable::q::5ab7ba7555429928e1fe38b5	hotpotqa_portable::doc::5b606b12c372989f	1
hotpotqa_portable::q::5ae1894f5542997b2ef7d1f4	hotpotqa_portable::doc::872b005f3d016a04	1
hotpotqa_portable::q::5ae1894f5542997b2ef7d1f4	hotpotqa_portable::doc::83d275ee2adf218d	1
hotpotqa_portable::q::5a7734ce5542993735360217	hotpotqa_portable::doc::7a00adfa026bcc33	1
hotpotqa_portable::q::5a7734ce5542993735360217	hotpotqa_portable::doc::e140ac467624c9ae	1
hotpotqa_portable::q::5ab55e015542992aa134a2d3	hotpotqa_portable::doc::d01784b3d7d272e3	1
hotpotqa_portable::q::5ab55e015542992aa134a2d3	hotpotqa_portable::doc::d138aa2c861e91c7	1
hotpotqa_portable::q::5a8bcad45542995e66a47512	hotpotqa_portable::doc::9b00805d7c61c50c	1
hotpotqa_portable::q::5a8bcad45542995e66a47512	hotpotqa_portable::doc::08758001c71dc248	1
hotpotqa_portable::q::5a7df25a5542990b8f503b02	hotpotqa_portable::doc::54f9a410f1aa3195	1
hotpotqa_portable::q::5a7df25a5542990b8f503b02	hotpotqa_portable::doc::b6af6969dd791674	1
hotpotqa_portable::q::5a8f6a025542992414482ab8	hotpotqa_portable::doc::f18e0751890ce350	1
hotpotqa_portable::q::5a8f6a025542992414482ab8	hotpotqa_portable::doc::e1c44f09af3c2005	1
hotpotqa_portable::q::5ac113e2554299294b21909a	hotpotqa_portable::doc::2c9140a0162678da	1
hotpotqa_portable::q::5ac113e2554299294b21909a	hotpotqa_portable::doc::376eae609669bb0c	1
hotpotqa_portable::q::5a72224755429971e9dc92be	hotpotqa_portable::doc::681f0db68ee3a3c5	1
hotpotqa_portable::q::5a72224755429971e9dc92be	hotpotqa_portable::doc::84598209b852e9df	1
hotpotqa_portable::q::5a84c66a5542994c784dda45	hotpotqa_portable::doc::32e0e17a4896ace6	1
hotpotqa_portable::q::5a84c66a5542994c784dda45	hotpotqa_portable::doc::416429425652e1e0	1
hotpotqa_portable::q::5adc2b6255429947ff173901	hotpotqa_portable::doc::0fd8872fea343494	1
hotpotqa_portable::q::5adc2b6255429947ff173901	hotpotqa_portable::doc::83570e1ef3d51a8e	1
hotpotqa_portable::q::5a73984355429908901be307	hotpotqa_portable::doc::2cf517ddec8cf0c2	1
hotpotqa_portable::q::5a73984355429908901be307	hotpotqa_portable::doc::315fec6627536cad	1
hotpotqa_portable::q::5a7a4f335542990198eaf11e	hotpotqa_portable::doc::6c87b537be05f3a7	1
hotpotqa_portable::q::5a7a4f335542990198eaf11e	hotpotqa_portable::doc::f97c6477cafaddfa	1
hotpotqa_portable::q::5a7c49dc55429935c91b514f	hotpotqa_portable::doc::43e2d7f48d8ce91d	1
hotpotqa_portable::q::5a7c49dc55429935c91b514f	hotpotqa_portable::doc::5884ccceb1f4e798	1
hotpotqa_portable::q::5a8db2105542994ba4e3dd04	hotpotqa_portable::doc::7afc28584dc2b418	1
hotpotqa_portable::q::5a8db2105542994ba4e3dd04	hotpotqa_portable::doc::09d7f572a421fc42	1
hotpotqa_portable::q::5ae11bc455429901ffe4ad94	hotpotqa_portable::doc::5b461fd2bb239c0e	1
hotpotqa_portable::q::5ae11bc455429901ffe4ad94	hotpotqa_portable::doc::30c6d6e496cd4251	1
hotpotqa_portable::q::5ae48d1755429913cc204499	hotpotqa_portable::doc::e188f57970be236b	1
hotpotqa_portable::q::5ae48d1755429913cc204499	hotpotqa_portable::doc::49e34841395b0cdd	1
hotpotqa_portable::q::5ab521175542996a3a96a02d	hotpotqa_portable::doc::288bb3403524cb2a	1
hotpotqa_portable::q::5ab521175542996a3a96a02d	hotpotqa_portable::doc::f980695988951b2e	1
hotpotqa_portable::q::5ae5559c55429960a22e02ba	hotpotqa_portable::doc::851dbc10f9d8a856	1
hotpotqa_portable::q::5ae5559c55429960a22e02ba	hotpotqa_portable::doc::bb4dd48a3ab23378	1
hotpotqa_portable::q::5ae75eb15542995703ce8bf8	hotpotqa_portable::doc::34b75b0318ace0a0	1
hotpotqa_portable::q::5ae75eb15542995703ce8bf8	hotpotqa_portable::doc::4e152cfa3af48dc4	1
hotpotqa_portable::q::5ae3305c55429928c423965f	hotpotqa_portable::doc::d0eed65377e3a8ea	1
hotpotqa_portable::q::5ae3305c55429928c423965f	hotpotqa_portable::doc::5e77c8b952130824	1
hotpotqa_portable::q::5a89dd4d554299669944a5e3	hotpotqa_portable::doc::7857c8c31af1cad3	1
hotpotqa_portable::q::5a89dd4d554299669944a5e3	hotpotqa_portable::doc::db0895fa93bd6188	1
hotpotqa_portable::q::5a8f51695542992414482a3e	hotpotqa_portable::doc::6298dfae23e117e6	1
hotpotqa_portable::q::5a8f51695542992414482a3e	hotpotqa_portable::doc::c27fbee568614634	1
hotpotqa_portable::q::5adc0f8d55429947ff1738ef	hotpotqa_portable::doc::f81973632cdde087	1
hotpotqa_portable::q::5adc0f8d55429947ff1738ef	hotpotqa_portable::doc::11e9502f5800bfcc	1
hotpotqa_portable::q::5a8da70a5542994ba4e3dcea	hotpotqa_portable::doc::e944ca11406c5b16	1
hotpotqa_portable::q::5a8da70a5542994ba4e3dcea	hotpotqa_portable::doc::8bd74d4fc003e705	1
hotpotqa_portable::q::5a8a5dd055429970aeb702c7	hotpotqa_portable::doc::9f60cbe15064cb61	1
hotpotqa_portable::q::5a8a5dd055429970aeb702c7	hotpotqa_portable::doc::326fcd7681f0d98b	1
hotpotqa_portable::q::5a74b4e555429929fddd84c2	hotpotqa_portable::doc::35c066f2481d06fc	1
hotpotqa_portable::q::5a74b4e555429929fddd84c2	hotpotqa_portable::doc::7c847b20f7161289	1
hotpotqa_portable::q::5ade7feb5542992fa25da799	hotpotqa_portable::doc::e06170a94fec2164	1
hotpotqa_portable::q::5ade7feb5542992fa25da799	hotpotqa_portable::doc::71271d314402cd91	1
hotpotqa_portable::q::5a7293655542991f9a20c4ff	hotpotqa_portable::doc::a5aeddac180d3d89	1
hotpotqa_portable::q::5a7293655542991f9a20c4ff	hotpotqa_portable::doc::71a37fc469e99bf4	1
hotpotqa_portable::q::5a832a625542990548d0b1b4	hotpotqa_portable::doc::d34fde5b30247dc1	1
hotpotqa_portable::q::5a832a625542990548d0b1b4	hotpotqa_portable::doc::58644836f8fc86fe	1
hotpotqa_portable::q::5a7f87755542994857a76769	hotpotqa_portable::doc::0d1571284962cf99	1
hotpotqa_portable::q::5a7f87755542994857a76769	hotpotqa_portable::doc::d06eb38f76ce7f02	1
hotpotqa_portable::q::5a7bae775542995eb53be995	hotpotqa_portable::doc::5672174775f7662d	1
hotpotqa_portable::q::5a7bae775542995eb53be995	hotpotqa_portable::doc::a3cf1f6321f909a6	1
hotpotqa_portable::q::5a7c6e435542996dd594b933	hotpotqa_portable::doc::fc8b9e5083b390a9	1
hotpotqa_portable::q::5a7c6e435542996dd594b933	hotpotqa_portable::doc::f6b126730a9786bc	1
hotpotqa_portable::q::5ac259125542992f1f2b3867	hotpotqa_portable::doc::f971ef8aedb50bc5	1
hotpotqa_portable::q::5ac259125542992f1f2b3867	hotpotqa_portable::doc::de10a4a42ba48353	1
hotpotqa_portable::q::5ab2acbc55429929539467d2	hotpotqa_portable::doc::cb34629f71d331a1	1
hotpotqa_portable::q::5ab2acbc55429929539467d2	hotpotqa_portable::doc::6d87ab8a1adacf61	1
hotpotqa_portable::q::5ab54e145542992aa134a2a1	hotpotqa_portable::doc::2a9fe7e0cb669104	1
hotpotqa_portable::q::5ab54e145542992aa134a2a1	hotpotqa_portable::doc::8ce911576d9e590f	1
hotpotqa_portable::q::5ae47fe255429913cc204482	hotpotqa_portable::doc::7a1eb8f6cd7d479c	1
hotpotqa_portable::q::5ae47fe255429913cc204482	hotpotqa_portable::doc::81a4c8bb31212822	1
hotpotqa_portable::q::5a7b782455429927d897bfd7	hotpotqa_portable::doc::ec1ec8d88c47f5e0	1
hotpotqa_portable::q::5a7b782455429927d897bfd7	hotpotqa_portable::doc::2ce687a91bea9323	1
hotpotqa_portable::q::5aba05cb55429939ce03dc56	hotpotqa_portable::doc::bcb0c2f6bc7536b1	1
hotpotqa_portable::q::5aba05cb55429939ce03dc56	hotpotqa_portable::doc::3fd4af2f41f5123a	1
hotpotqa_portable::q::5ae4f96755429913cc204551	hotpotqa_portable::doc::c4b8a93eac0eea1e	1
hotpotqa_portable::q::5ae4f96755429913cc204551	hotpotqa_portable::doc::f3d39f009580dd43	1
hotpotqa_portable::q::5a7fb5ce5542994857a767ca	hotpotqa_portable::doc::91f752e58fd87b59	1
hotpotqa_portable::q::5a7fb5ce5542994857a767ca	hotpotqa_portable::doc::93817a85d7ff9e78	1
hotpotqa_portable::q::5a7336bd5542991f9a20c68c	hotpotqa_portable::doc::867b80b647a2206c	1
hotpotqa_portable::q::5a7336bd5542991f9a20c68c	hotpotqa_portable::doc::4c0a6fe225a1efe1	1
hotpotqa_portable::q::5a77c1d95542995d831812a6	hotpotqa_portable::doc::15bb06768b2aa996	1
hotpotqa_portable::q::5a77c1d95542995d831812a6	hotpotqa_portable::doc::7b2ac7c4d678a077	1
hotpotqa_portable::q::5a7723fa55429966f1a36ca0	hotpotqa_portable::doc::e08f2d5e5c1a00a2	1
hotpotqa_portable::q::5a7723fa55429966f1a36ca0	hotpotqa_portable::doc::3a456d4f16706059	1
hotpotqa_portable::q::5a8b40b055429949d91db50c	hotpotqa_portable::doc::e1f776b1cfcad9e5	1
hotpotqa_portable::q::5a8b40b055429949d91db50c	hotpotqa_portable::doc::10ce9b90e97000c7	1
hotpotqa_portable::q::5a79ad485542994bb9457036	hotpotqa_portable::doc::8b4552c121a21f54	1
hotpotqa_portable::q::5a79ad485542994bb9457036	hotpotqa_portable::doc::cc56fc443c88364c	1
hotpotqa_portable::q::5a84b5f05542991dd0999da5	hotpotqa_portable::doc::e1d492c8da3ddd51	1
hotpotqa_portable::q::5a84b5f05542991dd0999da5	hotpotqa_portable::doc::c65ceb2bbb5bb70a	1
hotpotqa_portable::q::5ae8161555429952e35eaa04	hotpotqa_portable::doc::e305282258a49de6	1
hotpotqa_portable::q::5ae8161555429952e35eaa04	hotpotqa_portable::doc::f5227e3eb927f2ff	1
hotpotqa_portable::q::5ae0fb8855429920d523425b	hotpotqa_portable::doc::f2f687fea9fb20a4	1
hotpotqa_portable::q::5ae0fb8855429920d523425b	hotpotqa_portable::doc::caf44e385b92f95c	1
hotpotqa_portable::q::5abb17e75542996cc5e49fa2	hotpotqa_portable::doc::cc20ad423fd6dfd1	1
hotpotqa_portable::q::5abb17e75542996cc5e49fa2	hotpotqa_portable::doc::c7a5772c2c7090e6	1
hotpotqa_portable::q::5a7b1e22554299042af8f6e4	hotpotqa_portable::doc::fad8604e0dd8b928	1
hotpotqa_portable::q::5a7b1e22554299042af8f6e4	hotpotqa_portable::doc::d8be2c32c5f575db	1
hotpotqa_portable::q::5ab2d28b55429916697740ee	hotpotqa_portable::doc::ed55bd948c3c6e78	1
hotpotqa_portable::q::5ab2d28b55429916697740ee	hotpotqa_portable::doc::8a3a93ca6799d00d	1
hotpotqa_portable::q::5a7a43245542994f819ef19d	hotpotqa_portable::doc::2ac8c6737fee9dd6	1
hotpotqa_portable::q::5a7a43245542994f819ef19d	hotpotqa_portable::doc::5c3c12e90703b87d	1
hotpotqa_portable::q::5a7d003b55429907fabef0a1	hotpotqa_portable::doc::e2a3e1402da765ef	1
hotpotqa_portable::q::5a7d003b55429907fabef0a1	hotpotqa_portable::doc::d1937d9265d80580	1
hotpotqa_portable::q::5aba9813554299232ef4a357	hotpotqa_portable::doc::d4a8c1270699ce24	1
hotpotqa_portable::q::5aba9813554299232ef4a357	hotpotqa_portable::doc::242a0086d920220e	1
hotpotqa_portable::q::5ae731c4554299572ea54781	hotpotqa_portable::doc::587bf4907c8a6d48	1
hotpotqa_portable::q::5ae731c4554299572ea54781	hotpotqa_portable::doc::13c1a20c94ff8424	1
hotpotqa_portable::q::5ae78d155542994a481bbd99	hotpotqa_portable::doc::5a0fa180c721d35e	1
hotpotqa_portable::q::5ae78d155542994a481bbd99	hotpotqa_portable::doc::40cfcede38a5836b	1
hotpotqa_portable::q::5a76a2b55542993569682c6c	hotpotqa_portable::doc::eea4adab7adc6a3e	1
hotpotqa_portable::q::5a76a2b55542993569682c6c	hotpotqa_portable::doc::8ca756527a1e218c	1
hotpotqa_portable::q::5ab455dc5542991779162c77	hotpotqa_portable::doc::0be356d32669df70	1
hotpotqa_portable::q::5ab455dc5542991779162c77	hotpotqa_portable::doc::f0bdb88526cd7686	1
hotpotqa_portable::q::5ae63b2255429908198fa526	hotpotqa_portable::doc::0a2f5eed9e4ed48d	1
hotpotqa_portable::q::5ae63b2255429908198fa526	hotpotqa_portable::doc::f031186e2e7f9848	1
hotpotqa_portable::q::5a7cde68554299683c1c63ac	hotpotqa_portable::doc::ab7964964863bcf2	1
hotpotqa_portable::q::5a7cde68554299683c1c63ac	hotpotqa_portable::doc::348cbe685abd8cd9	1
hotpotqa_portable::q::5a76641e5542992d0ec060d8	hotpotqa_portable::doc::feed43c400baf53f	1
hotpotqa_portable::q::5a76641e5542992d0ec060d8	hotpotqa_portable::doc::336abf598edef1e6	1
hotpotqa_portable::q::5ade56ed5542997c77adee04	hotpotqa_portable::doc::a11da5c715af9408	1
hotpotqa_portable::q::5ade56ed5542997c77adee04	hotpotqa_portable::doc::b115ec9eeda79c5d	1
hotpotqa_portable::q::5ade74285542992fa25da78c	hotpotqa_portable::doc::941db85588dcc464	1
hotpotqa_portable::q::5ade74285542992fa25da78c	hotpotqa_portable::doc::cd736046c7d2a600	1
hotpotqa_portable::q::5a7bbee85542997c3ec97270	hotpotqa_portable::doc::8830cec93d7aa0f8	1
hotpotqa_portable::q::5a7bbee85542997c3ec97270	hotpotqa_portable::doc::930c6f2e0947d274	1
hotpotqa_portable::q::5adf68ac5542993344016c79	hotpotqa_portable::doc::411c9f2a2eef7c67	1
hotpotqa_portable::q::5adf68ac5542993344016c79	hotpotqa_portable::doc::241a4317f0d8e0db	1
hotpotqa_portable::q::5a81937e5542995ce29dcc08	hotpotqa_portable::doc::2ee4354a586ef7cc	1
hotpotqa_portable::q::5a81937e5542995ce29dcc08	hotpotqa_portable::doc::cb9a194ad3b80837	1
hotpotqa_portable::q::5ae665795542991bbc9760c9	hotpotqa_portable::doc::2f0c733fb0630e51	1
hotpotqa_portable::q::5ae665795542991bbc9760c9	hotpotqa_portable::doc::b50350c5851824cd	1
hotpotqa_portable::q::5a8cf064554299585d9e3775	hotpotqa_portable::doc::04a5574dc0463c53	1
hotpotqa_portable::q::5a8cf064554299585d9e3775	hotpotqa_portable::doc::f408a322abde28f5	1
hotpotqa_portable::q::5abbc7a055429931dba1451b	hotpotqa_portable::doc::ca9091557eef7216	1
hotpotqa_portable::q::5abbc7a055429931dba1451b	hotpotqa_portable::doc::4ef2c924c20fd040	1
hotpotqa_portable::q::5a7b01645542992d025e6734	hotpotqa_portable::doc::7206461c3479ed94	1
hotpotqa_portable::q::5a7b01645542992d025e6734	hotpotqa_portable::doc::addabb213a0be7ae	1
hotpotqa_portable::q::5a81456855429938b614231e	hotpotqa_portable::doc::2290d957a47aa59c	1
hotpotqa_portable::q::5a81456855429938b614231e	hotpotqa_portable::doc::e7c29187cd7183aa	1
hotpotqa_portable::q::5adf72095542992d7e9f935d	hotpotqa_portable::doc::c153f446d4a9f410	1
hotpotqa_portable::q::5adf72095542992d7e9f935d	hotpotqa_portable::doc::70da86f09813bafb	1
hotpotqa_portable::q::5a771e3255429966f1a36c78	hotpotqa_portable::doc::b272658c769d68a7	1
hotpotqa_portable::q::5a771e3255429966f1a36c78	hotpotqa_portable::doc::573d9313c82dbc99	1
hotpotqa_portable::q::5a73551e5542991f29ee2d84	hotpotqa_portable::doc::6f2005dc316890b0	1
hotpotqa_portable::q::5a73551e5542991f29ee2d84	hotpotqa_portable::doc::605a06a1a420a159	1
hotpotqa_portable::q::5a75abbb5542992d0ec05fd9	hotpotqa_portable::doc::526c462ddf700e05	1
hotpotqa_portable::q::5a75abbb5542992d0ec05fd9	hotpotqa_portable::doc::03c4df7c20a6402d	1
hotpotqa_portable::q::5abc219655429959677d6a1d	hotpotqa_portable::doc::70ebdb3d0666805d	1
hotpotqa_portable::q::5abc219655429959677d6a1d	hotpotqa_portable::doc::14c6f23a8917534c	1
hotpotqa_portable::q::5abee70a5542994516f45476	hotpotqa_portable::doc::c8652043b3453b1d	1
hotpotqa_portable::q::5abee70a5542994516f45476	hotpotqa_portable::doc::6ce017e755942b81	1
hotpotqa_portable::q::5a776bd155429966f1a36d3b	hotpotqa_portable::doc::00bc491190ce287f	1
hotpotqa_portable::q::5a776bd155429966f1a36d3b	hotpotqa_portable::doc::2d3c5ce3b50519fc	1
hotpotqa_portable::q::5a809fe75542996402f6a5ba	hotpotqa_portable::doc::be447fdbcdcd676c	1
